16-05-2021 17:24:42,0.6611581598954188,0.1,0.12666666666666668,0.6833333333333332,0.10833333333333334,0.10166666666666667,0.10833333333333334,0.10833333333333334,0.10833333333333334,0.10833333333333334,0,0,0,1.5533333333333337,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:25:08,0.6019914932287522,0.0,0.0,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,0.6166666666666668,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:25:34,0.6019914932287522,0.0,0.0,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,0.6166666666666668,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:25:59,0.6019914932287522,0.0,0.0,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,0.6166666666666668,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:26:26,0.9378248265620855,0.0,0.5333333333333333,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,1.1499999999999997,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:26:47,0.7019914932287522,0.0,0.1,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,0.7166666666666668,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:27:09,1.0686581598954183,0.0,0.7999999999999999,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,1.083333333333333,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:27:32,0.9519914932287522,0.0,0.35,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,0.9666666666666668,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:27:54,1.035324826562085,0.0,0.1,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,0.7166666666666668,0.25641,0.014675173437914616,0.003762861221215687
16-05-2021 17:28:16,1.0686581598954183,0.0,0.4666666666666667,0.5833333333333333,0.006666666666666666,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0,0,0,1.4166666666666663,0.25641,0.014675173437914616,0.003762861221215687
